Title,Price,Rating,Link
"Primebook 2 Pro 2025 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","19,990",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMwMDA3NDc4MzU2MjAyOjE3NzM1NTcyNTM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwNjM5MjAxMDEzMjo6NDo6&url=%2FPrimebook-Storage-14-1-Inch-MediaTek-Keyboard%2Fdp%2FB0FFM8M9B5%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FFM8M9B5%26pd_rd_r%3Df4d351ae-411e-4dfb-a6e4-a5813d3e4a96%26pd_rd_w%3DIfy41%26pd_rd_wg%3DL1MzF%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DB1D9W8X0MNG6FWK6CF34%26qid%3D1773557253%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-37-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DNLGjhb5MHj%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=NLGjhb5MHj&sp_cr=ZAZ
"HP Professional 14 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2024","45,900",N/A,https://www.amazon.in/HP-Professional-Intel-Core-1315U/dp/B0FYQNHCNK/ref=sr_1_49?dib=eyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI&dib_tag=se&keywords=laptop&qid=1773557253&sr=8-49
"HP 15, 13th Gen Intel Core i3-1315U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, UHD, FHD Camera w/Shutter Laptop","42,990",3.0,https://www.amazon.in/HP-Intel-Core-13th-1315U/dp/B0FFMFNVR1/ref=sr_1_18?dib=eyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc&dib_tag=se&keywords=laptop&qid=1773557241&sr=8-18
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop","70,990",4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMwMDA3NDc4MzU2MjAyOjE3NzM1NTcyNTM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYwMjMyMTI1MDgzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3Df4d351ae-411e-4dfb-a6e4-a5813d3e4a96%26pd_rd_w%3DIfy41%26pd_rd_wg%3DL1MzF%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DB1D9W8X0MNG6FWK6CF34%26qid%3D1773557253%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3DISCbRaEqys%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ISCbRaEqys&sp_cr=ZAZ
"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","45,899",4.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NDQ2NjYzMjQzNTEwMzE3OjE3NzM1NTcyNTc6c3BfYnRmOjMwMDA0MzY5NjM3OTAzMjo6MDo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9.B4eM_PPZ9d1g1yQt3BJehxIwzqLLCo2l49vdIrHqQR-IwAIWMxmy1sMTIGeYh-kPLO62vJeJaPI7_ARJnEacYci1q33SFkl66VJuOrbnQpFTODsnyLiBf2AEMjmtgda65SA-NyChNukQh9y0rkHQlANTgZq1ZwDQ6Pigkruow9ndgC89Ed2J3ZroAxE_Vc37rTlnOVChMasM_qrPh6EOZJ4SM-HrgjOQn5kFDSfK8Po.EzMnHpIwBjk6q6ZLz0ZnHe7_1vp2HWoNpM1o12hF4Ew%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1773557257%26sr%3D8-69-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
"HP Professional 14 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2021","45,350",5.0,https://www.amazon.in/HP-Professional-14-Intel-1315U/dp/B0FVK6M3R7/ref=sr_1_14?dib=eyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc&dib_tag=se&keywords=laptop&qid=1773557241&sr=8-14
"HP 15 Laptop, AMD Ryzen 5 7520U (16GB DDR5,512GB SSD) Win11,M365 Basic(1yr)*Office Home24, Anti-Glare,15.6''/39.6cm,FHD,Backlit KB,FHD Camera w/Privacy Shutter,Radeon Graphics, Silver,1.59kg FC0690AU","47,990",3.9,https://www.amazon.in/HP-15-6-inch-Graphics-Privacy-fc0031AU/dp/B0C3D8BZVQ/ref=sr_1_29?dib=eyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM&dib_tag=se&keywords=laptop&qid=1773557248&sr=8-29
"HP OmniBook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x, 512GB SSD) 2K, 14''/35.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.35kg, he0014QU, Light-Weight, Next-Gen AI Laptop","70,990",4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA2MDQxODAzODM5OTY5OjE3NzM1NTcyNDE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYwMjMyMTI1MDgzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F8P4Y7VF%26pd_rd_r%3D16e290af-fcbb-42d3-b026-cb23b7b66df6%26pd_rd_w%3DNNOE6%26pd_rd_wg%3DqMtP9%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DVTCRGF74NB32T9C77HKY%26qid%3D1773557241%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3DISCbRaEqys%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ISCbRaEqys&sp_cr=ZAZ
"Lenovo IdeaPad Slim 3, 12th Gen Intel Core i5-12450H (16GB LPDDR5, 512GB SSD), Anti-glare, FHD 15.6""(39.6cm), Win 11, Office Home 2024, Arctic Grey, 1.62Kg, 83ER00MDIN, Thin & Light, Backlit KB Laptop","54,450",4.2,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Anti-glare-83ER00MDIN/dp/B0FH71SN5N/ref=sr_1_9?dib=eyJ2IjoiMSJ9.hJDFApibiOcDEB0nfcXmShBOi4Wa7RF870vRhjG9BPhmXeK6aBRnbQPv55jS3UdyDkYkUHubQPqdjTIoKOAdn9nuydXg2Gn_WkGQE3GK802s4uJ539KQwpXCSgEqhgX_TLBRuxOiPHch7naJbsnCZAVN5dUWUYYtcnMVTxO8IYSGXMME-HlkYfA180qgF8mDEnbcRgi6aSsCwGwBgC4hYv-ezVo_mHmnSQJTc--e3vM.WeVKaMvLBi8_fXcI66-NEIKnU5JEO5LMbk-CWsDYTKc&dib_tag=se&keywords=laptop&qid=1773557241&sr=8-9
"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","45,899",4.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTk4ODIyNDM1ODMzMjcyOjE3NzM1NTcyNDg6c3BfYnRmOjMwMDA0MzY5NjM3OTAzMjo6MDo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1773557248%26sr%3D8-37-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
"HP 14, Intel Core Ultra 7 155H (24GB DDR5, 1TB SSD), Micro-Edge, Anti-Glare, FHD, 14''/35.6cm, Win11, M365* Office24, Silver, 1.4kg, ep1181TU, FHD Camera, Backlit Laptop","88,290",3.5,https://www.amazon.in/HP-Micro-Edge-Anti-Glare-Office24-ep1181TU/dp/B0G2BFPNVJ/ref=sr_1_19?dib=eyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM&dib_tag=se&keywords=laptop&qid=1773557248&sr=8-19
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PBIN","45,490",3.8,https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-83A0A0PBIN/dp/B0FNRFBHJF/ref=sr_1_54?dib=eyJ2IjoiMSJ9.B4eM_PPZ9d1g1yQt3BJehxIwzqLLCo2l49vdIrHqQR-IwAIWMxmy1sMTIGeYh-kPLO62vJeJaPI7_ARJnEacYci1q33SFkl66VJuOrbnQpFTODsnyLiBf2AEMjmtgda65SA-NyChNukQh9y0rkHQlANTgZq1ZwDQ6Pigkruow9ndgC89Ed2J3ZroAxE_Vc37rTlnOVChMasM_qrPh6EOZJ4SM-HrgjOQn5kFDSfK8Po.EzMnHpIwBjk6q6ZLz0ZnHe7_1vp2HWoNpM1o12hF4Ew&dib_tag=se&keywords=laptop&qid=1773557257&sr=8-54
"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11/Microsoft 365 Basic + Office Home 2024/Backlit Keyboard/Grey/1.6Kg), 82XQ00XDIN","45,899",4.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjU3NTUyNTg1MTczODA0OjE3NzM1NTcyNTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA0MzY5NjM3OTAzMjo6MTo6&url=%2FLenovo-Ideapad-Backlit-Keyboard-82XQ008VIN%2Fdp%2FB0CD4BQ4SF%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0CD4BQ4SF%26pd_rd_r%3Dc88db800-574f-4385-9e8e-35aa1b822eba%26pd_rd_w%3DGzn9x%26pd_rd_wg%3DpMR1K%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DMM2NZVYF4ZG55ZFAKY61%26qid%3D1773557257%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26aref%3D58LghLGN8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=58LghLGN8a&sp_cr=ZAZ
"Lenovo Legion Pro 7 2025 Intel Core Ultra 9 275HX | NVIDIA RTX 5080 16GB (32GB RAM/1TB SSD/WQXGA OLED/240Hz/16 (40.6cm)/Windows 11/Office 2024+AI Now/Black/2.5Kg), 83F500D9IN AI Powered Gaming Laptop","3,65,990",4.5,https://www.amazon.in/Lenovo-Legion-Windows-83F500D9IN-Powered/dp/B0FDKPM6D2/ref=sr_1_42?dib=eyJ2IjoiMSJ9.4LTvQgazwu4fQVtnEPU6UIdvimWNYMa3F3belTQfVjATZmFhP-DN7eAtX02vobu_C4w8Xm7ABfB3JINjTCTC_KQ-VSSM-bxG3iLG4nWoW83sBgWBfU4yMD5h3fgAbyF2ZydMLE-UK05lJWS9m4G6gwgae3glRiOa4bAuVUWFlAj7A2Yj5oTJ5N6AGaWiXCi0FQxXvLGR-VHHpgYutjnySMMGAC2LNTkq9oPfphNuOqs.qGmjWWgMl5Jk7hIE4GJEUnbRtYWBcsmaq1YJYzRaCOI&dib_tag=se&keywords=laptop&qid=1773557253&sr=8-42
"ASUS Gaming V16 (2025), 14th Gen,Intel Core 7 240H Gaming Laptop(RTX 5050-8GB/16GB RAM/512GB SSD/FHD+/16""/144Hz/Backlit Keyboard/Windows 11/M365*/Office Home 2024/Matte Black/1.95 Kg) V3607VH-RP038WS","99,990",4.1,https://www.amazon.in/ASUS-5050-8GB-Backlit-Keyboard-V3607VH-RP038WS/dp/B0FB96WF9W/ref=sr_1_33?dib=eyJ2IjoiMSJ9.NnEFTphInJoCQIPLnyN_QpZ-iLK2QV5D8MJzHgeEQuQJ4oA5nG_OsaHA6vIRwosXn_j_DlhmHrPqOw0XgZaYZByV-cg4Z1nTlqwXMPOl9B8XCG3Vf-Gno8IK3iMccjHBWlUPM3RAFDnESKu-dB7VD1VQW5C6yEamI8xJfKqSpz_2xVUReIooR8-Ig__tXtEGX0WEn3Yv5c9PVmtCEXS65jyPrvYAMB7vZvkWGYZ5ekg.E2nH1uPniXgu25ildy1AC0iFrJauR9VJc0e4M3BGmjM&dib_tag=se&keywords=laptop&qid=1773557248&sr=8-33
"Primebook 2 Neo 2025 (New Launch) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","15,990",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NDA2MDQxODAzODM5OTY5OjE3NzM1NTcyNDE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyMTQ2MTg5MTEzMjo6NDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%253Aamzn1.sym.7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0FDLB7BQZ%26pd_rd_r%3D16e290af-fcbb-42d3-b026-cb23b7b66df6%26pd_rd_w%3DNNOE6%26pd_rd_wg%3DqMtP9%26pf_rd_p%3D7e2c8ac4-9f12-4bcd-9497-a8ae54bc8764%26pf_rd_r%3DVTCRGF74NB32T9C77HKY%26qid%3D1773557241%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26aref%3DE8O8DLTkwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=E8O8DLTkwq&sp_cr=ZAZ
"DᥱII Model 5400 | i5 8th Gen Processor | 8GB DDR4 RAM | 256GB SSD | 14"" (35.6cm) FHD Display | Win 10 | A+ Condition Laptop (Refab)","25,450",N/A,https://www.amazon.in/5400-i5-8th-Gen-Processor/dp/B0GS2MGPYQ/ref=sr_1_64?dib=eyJ2IjoiMSJ9.B4eM_PPZ9d1g1yQt3BJehxIwzqLLCo2l49vdIrHqQR-IwAIWMxmy1sMTIGeYh-kPLO62vJeJaPI7_ARJnEacYci1q33SFkl66VJuOrbnQpFTODsnyLiBf2AEMjmtgda65SA-NyChNukQh9y0rkHQlANTgZq1ZwDQ6Pigkruow9ndgC89Ed2J3ZroAxE_Vc37rTlnOVChMasM_qrPh6EOZJ4SM-HrgjOQn5kFDSfK8Po.EzMnHpIwBjk6q6ZLz0ZnHe7_1vp2HWoNpM1o12hF4Ew&dib_tag=se&keywords=laptop&qid=1773557257&sr=8-64
